ID,Grupo,Área,"Nombre del
Activo",Descripción del Activo,Formato,Serie / Subserie,El activo de información está relacionado con el manejo de recursos de origen gubernamental,"Idioma de la información
(o tecnología asociada)","Fecha de generación del
activo de información",Fecha de determinación de clasificación de sensibilidad (y transparencia),Fecha de última revisión y actualización,Duración (años) status de clasificado o reservado,Dias transcurridos desde la última revisión,"Propietario (responsable) del activo 
(área o cargo)","Custodio del
Activo",Localización del Activo,Plazo de la Clasificacion o la Reserva
535,VP Estructuración,Gerencia de Estructuración,Distrito de Riego / Modelo financiero,"Documento en excel que muestra las proyecciones de ingresos, gastos y brechas presupuestales del proyecto",Xlsm,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Vp. Estructuración,"Fileserver: \\FDNFS\Estructuracion\3. Negocios\Estruct\707-22_DRF2\03. Entregables
Pegaso: https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=9566472&objAction=browse&viewType=1
Google Drive FDN: https://drive.google.com/drive/folders/1EqjoJ3EW3qLUP3ABTDa8LqUQ7LGbv6Nb?usp=sharing",Maximo que determine la ley
536,VP Estructuración,Gerencia de Estructuración,Sistema Integrado de Transporte Regional de Antioquía / Informes técnicos,"Documentación generada por los contratistas de la FDN para la estructuración técnica del proyecto que puede comprender:
* Estudios técnicos de demanda
* Propuestas conceptuales
*",PDF/Docx/Xlsx,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Vp. Estructuración,"Google drive FDN: https://drive.google.com/drive/folders/17HzdC_o72WjrwvLscSdBnt7kELgWjND_
Fileserver: \\FDNFS\Estructuracion\3. Negocios\Estruct\002-22_SITR\1. Cliente\5.Contractual\3.Ejecución\03. Entregables
Pegaso: https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=13742541&objAction=browse&viewType=1",Maximo que determine la ley
537,VP Estructuración,Gerencia de Estructuración,Sistema Integrado de Transporte Regional de Antioquía / Informes Financieros,Entregables generados po la FDN para evaluar la viabilidad económica del proyecto,PDF/Docx/Xlsx,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Vp. Estructuración,"Google drive FDN: https://drive.google.com/drive/folders/17HzdC_o72WjrwvLscSdBnt7kELgWjND_
Fileserver: \\FDNFS\Estructuracion\3. Negocios\Estruct\002-22_SITR\1. Cliente\5.Contractual\3.Ejecución\03. Entregables
Pegaso: https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=13742541&objAction=browse&viewType=1",Maximo que determine la ley
538,VP Estructuración,Vp Estructuración,Propuesta de negocio al cliente,"Documento de punto de partida de proyectos (en la elaboración es confidencial, una vez se formalice el negocio con el cliente deja de ser confidencial)",Docx/PDF,Planes / Planes estrategicos comerciales,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de Fortalecimiento y gestión,Fileserver: \\FDNFS\Estructuracion\3. Negocios,Maximo que determine la ley
539,Gerencia de Talento Humano y Administrativa,Dirección de Talento Humano - SST,Diagnostico de condiciones de salud,Documentos relacionados a reportes de condiciones de salud de los colaboradores,Xls/Docx/PDF,Historias Laborales,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección de Talento Humano,Dirección de Talento Humano,,Maximo que determine la ley
540,Gerencia de Talento Humano y Administrativa,Dirección de Talento Humano - SST,Rendición de cuentas,"Carpeta con documentos de rendición de cuentas anual a la alta gerencia: Copasst, convivencia y SST",PDF,Planes / Planes de trabajo anual del sistema de gestión de seguridad y salud en el trabajo - Sg- SST,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección de Talento Humano,Dirección de Talento Humano,,Maximo que determine la ley
541,VP Operaciones,Dirección de Aplicaciones y proyectos,OTRS  Mesa Ayuda-Proveedor,Sistema de recepción y tickets de requerimientos de TI para Pegaso,Software,No Aplica: Sistema De Información O Software,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Techedge,Techedge,https://co-support.techedgegroup.com/otrs/customer.pl?Action=CustomerTicketOverview;Subaction=CompanyTickets,Maximo que determine la ley
542,VP Operaciones,Dirección de Aplicaciones y proyectos,Portal Web FDN,Portal Web oficial de la FDN,Software,No Aplica: Sistema De Información O Software,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Todas las áreas de la FDN,Dirección de aplicaciones y proyectos,https://fdn.com.co/,Maximo que determine la ley
543,VP Estructuración,Gerencia de Estructuración,Plataformas logisticas de Antioquia/ Informes Técnicos,"Documentación relacionada con entregables técnicos del alcance del proyecto (sondeo de mercado, anális socioambiental, macro y micro localización)",PDF/Docx/Xlsx,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,"Drive: https://drive.google.com/drive/folders/1K-V-LhwjuUQDO1TVt6kq1-anwlsRimj3
Pegaso: https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=68110656&objAction=browse&viewType=1",Maximo que determine la ley
544,VP Estructuración,Gerencia de Estructuración,Plataformas logisticas de Antioquia/ Informes Financieros,"Documentación relacionada con entregables financieros del alcance del proyecto (debida diligencia de fuentes de pago, estructura de la transacción)",PDF/Docx/Xlsx,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,"Drive: https://drive.google.com/drive/folders/1K-V-LhwjuUQDO1TVt6kq1-anwlsRimj3
Pegaso: https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=68110656&objAction=browse&viewType=1",Maximo que determine la ley
545,VP Estructuración,Gerencia de Estructuración,Plataformas logisticas de Antioquia/ Informes Jurídicos,"Documentación relacionada con entregables Jurídicos del alcance del proyecto (Debida diligencia, benchmarking, estructura de transacción preliminar)",PDF/Docx/Xlsx,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,"Drive: https://drive.google.com/drive/folders/1K-V-LhwjuUQDO1TVt6kq1-anwlsRimj3
Pegaso: https://pegaso.fdn.com.co/OTCS/llisapi.dll?func=ll&objId=68110656&objAction=browse&viewType=1",Maximo que determine la ley
546,VP Estructuración,Gerencia de Estructuración,Corredor Dorada - chiriguaná / Informes Técnicos,"Documentación relacionada con entregables técnicos del alcance del proyecto (sondeo de mercado, anális socioambiental, macro y micro localización,presentaciones de comités, especificaciones técnicas, apendices contractuales, pre-pliegos y pliegos de condiciones, diagnostico técnico, información base, estudios de referencia)",PDF/Docx/Xlsx/Pptx/shp/dwg/zip/ifc/mpp/kmz,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,\\FDNFS\Estructuracion\3. Negocios\Estruct\24-17_COR_FER\2. Proveedor\ET_035-19_GCA SETEC,Maximo que determine la ley
547,VP Estructuración,Gerencia de Estructuración,Corredor Dorada - chiriguaná/ Informes Financieros,"Documentación relacionada con entregables financieros del alcance del proyecto (debida diligencia de fuentes de pago, estructura de la transacción, modelo financiero, Capex, Opex, apendices financieros, análisis de riesgos,valoraciones contigentes, presentaciones financieras, ofertas económicas, análisis socioeconómico, comparador público-privado)",PDF/Docx/Xlsx/Pptx/shp/dwg/zip/ifc/mpp/kmz,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,Fileserver:\\FDNFS\Estructuracion\3. Negocios\Estruct\24-17_COR_FER\2. Proveedor\ELF_05-20_D&O DTT,Maximo que determine la ley
548,VP Estructuración,Gerencia de Estructuración,Corredor Dorada - chiriguaná/ Informes Jurídicos,"Documentación relacionada con entregables legales del alcance del proyecto (sondeo de mercado, anális socioambiental,debida diligencia, conceptos legales,presentaciones de comités, apendices contractuales, pre-pliegos y pliegos de condiciones,minutas de contrato, requisitos de participación, diagnostico legal, información base, estudios de referencia, modelo de transacción)",PDF/Docx/Xlsx/Pptx/shp/dwg/zip/ifc/mpp/kmz,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,Fileserver:\\FDNFS\Estructuracion\3. Negocios\Estruct\24-17_COR_FER\2. Proveedor\ELF_05-20_D&O DTT,Maximo que determine la ley
549,VP Estructuración,Gerencia de Estructuración,Corredor Dorada - chiriguaná/ Pre-contractual,"Documentos soporte para la elaboración de propuestas(costeo, actas de comité, presentaciones, sondeo de mercado)",PDF/Docx/Xlsx/Pptx/shp/dwg/zip/ifc/mpp/kmz,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,\\FDNFS\Estructuracion\3. Negocios\Estruct\24-17_COR_FER\1. Cliente\1.PreCont,Maximo que determine la ley
550,VP Estructuración,Gerencia de Estructuración,Pacifico/ Informes Técnicos,"Documentación relacionada con entregables técnicos del alcance del proyecto (sondeo de mercado, anális socioambiental, macro y micro localización,presentaciones de comités, especificaciones técnicas, apendices contractuales, pre-pliegos y pliegos de condiciones, diagnostico técnico, información base, estudios de referencia)",PDF/Docx/Xlsx/Pptx/shp/dwg/zip/ifc/mpp/kmz,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,\\FDNFS\Estructuracion\3. Negocios\Estruct\VE-631-2022 FFCC_Pacífico\2. Proveedores\A_Técnico_EgisDB,Maximo que determine la ley
551,VP Estructuración,Gerencia de Estructuración,Pacifico/ Informes Financieros,"Documentación relacionada con entregables financieros del alcance del proyecto (debida diligencia de fuentes de pago, estructura de la transacción, modelo financiero, Capex, Opex, apendices financieros, análisis de riesgos,valoraciones contigentes, presentaciones financieras, ofertas económicas, análisis socioeconómico, comparador público-privado)",PDF/Docx/Xlsx/Pptx/shp/dwg/zip/ifc/mpp/kmz,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,\\FDNFS\Estructuracion\3. Negocios\Estruct\VE-631-2022 FFCC_Pacífico\2. Proveedores\A_Financiero,Maximo que determine la ley
552,VP Estructuración,Gerencia de Estructuración,Pacifico Informes Jurídicos,"Documentación relacionada con entregables legales del alcance del proyecto (sondeo de mercado, anális socioambiental,debida diligencia, conceptos legales,presentaciones de comités, apendices contractuales, pre-pliegos y pliegos de condiciones,minutas de contrato, requisitos de participación, diagnostico legal, información base, estudios de referencia, modelo de transacción)",PDF/Docx/Xlsx/Pptx/shp/dwg/zip/ifc/mpp/kmz,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,\\FDNFS\Estructuracion\3. Negocios\Estruct\VE-631-2022 FFCC_Pacífico\2. Proveedores\A_Legal_GarriguesBUD,Maximo que determine la ley
553,VP Estructuración,Gerencia de Estructuración,Pacifico/ Pre-contractual,"Documentos soporte para la elaboración de propuestas(costeo, actas de comité, presentaciones, sondeo de mercado)",PDF/Docx/Xlsx/Pptx/shp/dwg/zip/ifc/mpp/kmz,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,\\FDNFS\Estructuracion\3. Negocios\Estruct\VE-631-2022 FFCC_Pacífico\1. Cliente\1.PreCont,Maximo que determine la ley
554,VP Estructuración,Gerencia de Banca de Inversión,Transcaribe- Calamarí /Entregables,"Documentación relacionada con entregables ténicos, jurídicos y financieros del proyecto",Docx/PDF/pptx/xls,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,Fileserver: \\FDNFS\Estructuracion\3. Negocios\Banca\CONV1-21_TRANSC,Maximo que determine la ley
555,VP Estructuración,Gerencia de Banca de Inversión,DATT (Distrito de Cartagena) /Entregables,"Documentación relacionada con entregables ténicos, jurídicos y financieros del proyecto",Docx/PDF/pptx/xls,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,Fileserver: \\FDNFS\Estructuracion\3. Negocios\Estudios\2006_TPC,Maximo que determine la ley
556,VP Estructuración,Gerencia de Estructuración,Metro Linea 2/ Informes Técnicos,"Documentación relacionada con entregables técnicos del proyecto:(entregables 0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,21,22,23,24,25,26,27)",Xlsx/Docx/PDF/,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,https://drive.google.com/drive/folders/1ryicpS-yutpc2mApgy9T6o6IEUzho5sK?usp=drive_link,Maximo que determine la ley
557,VP Estructuración,Gerencia de Banca de Inversión,Metro Financiación linea 2/ Modelo financiero,Documento que contiene la proyección de la financiación que requiere la empresa Metro para el desarrollo del proyecto de la linea 2 del proyecto metro de Bogotá (en el momento que se adjudique la licitación deja de ser confidencial),Xlsm,Contratos / Contratos de consultoria,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Estructuración- Vicepresidente de Estructuración,Director de fortalecimiento y gestión,,Maximo que determine la ley
558,Gerencia de Talento Humano y Administrativa,Dirección de Talento Humano - Desempeño,Desempeño,Informes de los cumplimientos de objetivos,Xls/PDF/PPTX,Programas / Programas de formación y desarrollo,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Dirección de Talento Humano,Dirección de Talento Humano,pendiente,Maximo que determine la ley
559,VP Operaciones,Dirección de Aplicaciones y proyectos,Aplicación SAP,"En SAP se manejan los procesos de:  Contabilidad, Planeación Financiera, Administración de Cartera (activa y pasiva), Control de Costos, Manejo de Activos Fijos, Compras, Gestión de Facturas, Pagos vía Swift.",Software,No Aplica: Sistema De Información O Software,Si,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,"Vp Finaniera, Operaciones, Riesgos y Gerencia Administrativa",Dirección de aplicaciones y proyectos,Servidores  SAP,Maximo que determine la ley
560,VP Operaciones,Dirección de Aplicaciones y proyectos,Aplicación Porfin (Alfagl),"Se realizan todas las operaciones de la mesa de dinero y la valoración de estas operaciones, renta vaiable y ALM así como emitir los informes de la transmisión a la Superfinanciera.",Software,No Aplica: Sistema De Información O Software,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,"Vp Finaniera, Operaciones, Riesgos",Dirección de aplicaciones,Servidores PORFIN,Maximo que determine la ley
561,VP Operaciones,Dirección de Aplicaciones y proyectos,Aplicación Novasoft,"Software Liquidación de nómina, Seguridad Social y provisiones",Software,No Aplica: Sistema De Información O Software,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Gerencia de Talento Humano y Administrativa,Dirección de aplicaciones,Servidor NOVASOFT,Maximo que determine la ley
562,VP Operaciones,Dirección de Aplicaciones y proyectos,Aplicación Pegaso,"Gestor de contenido Empresarial; Gestor Documental Para Operaciones Internas; Ejecutor De Procesos; Flujos De Información, Aprobaciones O Autorizaciones; Radicación De Documentos; Informes De Auditoría; Flujos De Trabajo Y Documental; Procesos De Contrata",Software,No Aplica: Sistema De Información O Software,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Todas las áreas de la FDN,Dirección de aplicaciones,Servidores Pegaso,Maximo que determine la ley
563,VP Operaciones,Dirección de Aplicaciones y proyectos,Aplicación Corvus Financial/Xbrl,Generar Informes de Estados Financieros en formato xbrl,Software,No Aplica: Sistema De Información O Software,No,Español,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,07/31/2023 12:00:00 AM,0,31,Vp Financiera,Dirección de aplicaciones,Servidor Corvus,Maximo que determine la ley
